2012-03-26 06:00:00 1022.758
2012-03-26 07:00:00 1023.002
2012-03-26 08:00:00 1023.228
2012-03-26 09:00:00 1023.172
2012-03-26 10:00:00 1022.912
2012-03-26 11:00:00 1022.573
2012-03-26 12:00:00 1022.157
2012-03-26 13:00:00 1021.715
2012-03-26 14:00:00 1021.362
2012-03-26 15:00:00 1021.224
2012-03-26 16:00:00 1021.279
2012-03-26 17:00:00 1021.448
2012-03-26 18:00:00 1021.596
2012-03-26 19:00:00 1022.045
2012-03-26 20:00:00 1022.482
2012-03-26 21:00:00 1022.658
2012-03-26 22:00:00 1022.816
2012-03-26 23:00:00 1022.939
2012-03-27 00:00:00 1022.819
2012-03-27 01:00:00 1022.837
2012-03-27 02:00:00 1022.866
2012-03-27 03:00:00 1023.079
2012-03-27 04:00:00 1023.269
2012-03-27 05:00:00 1023.501
2012-03-27 06:00:00 1023.918
2012-03-27 07:00:00 1024.423
2012-03-27 08:00:00 1024.732
2012-03-27 09:00:00 1024.661
2012-03-27 10:00:00 1024.301
2012-03-27 11:00:00 1023.754
2012-03-27 12:00:00 1023.175
2012-03-27 13:00:00 1022.730
2012-03-27 14:00:00 1022.228
2012-03-27 15:00:00 1021.881
2012-03-27 16:00:00 1021.749
2012-03-27 17:00:00 1022.050
2012-03-27 18:00:00 1022.327
2012-03-27 19:00:00 1022.479
2012-03-27 20:00:00 1022.437
2012-03-27 21:00:00 1022.403
2012-03-27 22:00:00 1022.287
2012-03-27 23:00:00 1022.163
2012-03-28 00:00:00 1022.085
2012-03-28 01:00:00 1021.947
2012-03-28 02:00:00 1021.763
2012-03-28 03:00:00 1021.900
2012-03-28 04:00:00 1022.274
2012-03-28 05:00:00 1022.749
2012-03-28 06:00:00 1023.159
2012-03-28 07:00:00 1023.377
2012-03-28 08:00:00 1023.430
2012-03-28 09:00:00 1023.233
2012-03-28 10:00:00 1022.682
2012-03-28 11:00:00 1022.144
2012-03-28 12:00:00 1021.701
2012-03-28 13:00:00 1021.142
2012-03-28 14:00:00 1020.694
2012-03-28 15:00:00 1020.470
2012-03-28 16:00:00 1020.481
2012-03-28 17:00:00 1020.641
2012-03-28 18:00:00 1020.888
2012-03-28 19:00:00 1021.045
2012-03-28 20:00:00 1020.887
2012-03-28 21:00:00 1020.807
2012-03-28 22:00:00 1020.613
2012-03-28 23:00:00 1020.490
2012-03-29 00:00:00 1020.146
2012-03-29 01:00:00 1019.816
2012-03-29 02:00:00 1019.820
2012-03-29 03:00:00 1019.696
2012-03-29 04:00:00 1019.727
2012-03-29 05:00:00 1019.744
2012-03-29 06:00:00 1019.660
2012-03-29 07:00:00 1019.457
2012-03-29 08:00:00 1019.366
2012-03-29 09:00:00 1019.083
2012-03-29 10:00:00 1018.469
2012-03-29 11:00:00 1017.798
2012-03-29 12:00:00 1017.185
2012-03-29 13:00:00 1016.512
2012-03-29 14:00:00 1015.836
2012-03-29 15:00:00 1015.367
2012-03-29 16:00:00 1015.072
2012-03-29 17:00:00 1014.839
2012-03-29 18:00:00 1015.063
2012-03-29 19:00:00 1014.902
2012-03-29 20:00:00 1014.795
2012-03-29 21:00:00 1014.916
2012-03-29 22:00:00 1014.477
2012-03-29 23:00:00 1014.507
2012-03-30 00:00:00 1013.911
2012-03-30 01:00:00 1013.417
2012-03-30 02:00:00 1012.935
2012-03-30 03:00:00 1012.287
2012-03-30 04:00:00 1011.602
2012-03-30 05:00:00 1011.619
2012-03-30 06:00:00 1011.703
2012-03-30 07:00:00 1011.594
2012-03-30 08:00:00 1011.564
2012-03-30 09:00:00 1011.247
2012-03-30 10:00:00 1010.761
2012-03-30 11:00:00 1010.368
2012-03-30 12:00:00 1010.095
2012-03-30 13:00:00 1009.518
2012-03-30 14:00:00 1009.026
2012-03-30 15:00:00 1008.966
2012-03-30 16:00:00 1009.068
2012-03-30 17:00:00 1009.105
2012-03-30 18:00:00 1009.591
2012-03-30 19:00:00 1009.984
2012-03-30 20:00:00 1010.040
2012-03-30 21:00:00 1010.088
2012-03-30 22:00:00 1009.995
2012-03-30 23:00:00 1009.956
2012-03-31 00:00:00 1009.766
2012-03-31 01:00:00 1009.430
2012-03-31 02:00:00 1009.263
2012-03-31 03:00:00 1009.127
2012-03-31 04:00:00 1009.122
2012-03-31 05:00:00 1009.482
2012-03-31 06:00:00 1009.687
2012-03-31 07:00:00 1009.843
2012-03-31 08:00:00 1009.860
2012-03-31 09:00:00 1009.704
2012-03-31 10:00:00 1009.201
2012-03-31 11:00:00 1008.743
2012-03-31 12:00:00 1008.288
2012-03-31 13:00:00 1007.641
2012-03-31 14:00:00 1007.166
2012-03-31 15:00:00 1007.051
2012-03-31 16:00:00 1006.841
2012-03-31 17:00:00 1006.892
2012-03-31 18:00:00 1007.032
2012-03-31 19:00:00 1007.344
2012-03-31 20:00:00 1007.272
2012-03-31 21:00:00 1007.393
2012-03-31 22:00:00 1007.240
2012-03-31 23:00:00 1006.881
